cyl_ch1,cyl_ch2,hook_ch1,hook_ch2,tip_ch1,tip_ch2,palm_ch1,palm_ch2,spher_ch1,spher_ch2,lat_ch1,lat_ch2,target
-0.029808,-0.410001,-0.029808,0.049139,0.021195,0.125662,-0.05531,-0.154923,-0.616346,-0.256954,0.021195,-0.027385,0
0.072198,0.304216,-0.131815,0.406247,0.174205,-0.0784,1.423785,-0.154923,0.199706,-0.971171,0.046696,0.278708,0
0.148703,0.049139,0.123201,0.329724,0.123201,-0.256954,0.88825,0.023631,0.862749,-0.30797,0.046696,0.457263,1
0.148703,0.48277,0.480224,-0.358985,0.276211,-0.256954,0.25071,-0.154923,0.939254,-0.410001,0.148703,-0.001877,0
0.148703,0.074646,0.301713,0.406247,0.174205,0.074646,0.709739,-0.0784,0.378218,-2.501636,0.301713,-0.027385,1
0.225208,-0.614063,-0.233821,0.15117,0.123201,-0.052892,-0.743854,0.329724,0.327214,-0.665078,-0.004307,0.049139,1
0.276211,-0.052892,-0.157317,0.584801,0.174205,0.125662,-0.05531,0.661324,0.148703,2.625421,0.046696,0.457263,0
0.276211,1.145972,0.225208,0.355232,0.046696,0.610309,-0.182818,0.763355,0.021195,3.722254,0.123201,0.227693,0
0.225208,0.202185,0.556729,0.049139,0.072198,0.788863,-0.412333,0.559294,0.021195,1.094956,0.25071,-0.282462,0
0.174205,-0.052892,0.352716,0.125662,0.123201,0.457263,-0.131815,-0.410001,-0.437835,-0.435509,0.327214,-0.129416,0
0.174205,0.533786,0.403719,-0.001877,0.123201,0.023631,0.352716,-0.971171,-0.182818,-0.843633,0.174205,-0.154923,0
-0.05531,0.431755,-0.029808,0.814371,0.301713,0.15117,0.582231,-0.0784,0.327214,-0.996679,0.148703,0.508278,0
-0.029808,0.380739,-0.131815,0.406247,0.25071,-0.0784,0.403719,0.125662,0.429221,-0.358985,-0.029808,0.48277,0
0.174205,0.304216,0.480224,-0.741602,0.021195,-0.205939,0.684237,0.890894,0.633234,1.222495,0.123201,0.227693,0
0.148703,-0.129416,0.072198,-0.818125,0.021195,0.023631,0.327214,1.171479,1.066762,-2.782221,0.276211,0.125662,1
0.378218,-0.231447,-0.029808,0.049139,0.123201,0.355232,-0.106313,-0.154923,-0.157317,0.100154,0.046696,0.329724,0
0.301713,-0.205939,-0.20832,0.94191,0.301713,0.329724,-0.335828,-0.563047,-0.004307,2.115266,0.174205,0.329724,0
0.25071,0.227693,-0.106313,0.763355,0.174205,0.100154,-0.310326,0.15117,-0.080812,1.324526,0.0977,0.15117,0
-0.233821,0.227693,0.454723,-0.180431,0.225208,0.304216,-0.386831,1.094956,-0.36133,0.533786,0.352716,0.049139,0
-0.463336,-0.588555,0.225208,-0.53754,0.327214,0.15117,-0.131815,-0.027385,-0.743854,1.783665,-0.004307,-0.180431,0
0.021195,0.15117,0.403719,0.074646,-0.182818,0.049139,0.556729,-0.741602,-0.36133,-0.512032,0.148703,0.074646,0
0.25071,0.890894,-0.004307,0.635817,0.021195,0.202185,0.658736,-0.435509,0.199706,-2.884252,0.174205,0.227693,0
0.429221,0.559294,0.225208,0.431755,0.403719,0.125662,0.301713,0.227693,-0.080812,-2.170035,-0.080812,0.431755,0
0.531228,0.176677,0.301713,-0.205939,0.531228,-0.052892,0.403719,0.100154,0.837247,-0.461016,0.046696,0.023631,1
0.327214,-0.129416,0.225208,0.125662,-1.993434,0.049139,0.301713,0.559294,1.34728,-0.129416,0.505726,-0.461016,1
0.123201,-0.282462,0.0977,0.100154,0.735241,0.023631,-0.004307,0.406247,0.633234,1.120464,0.0977,-0.154923,0
-0.284825,-0.052892,-0.20832,0.457263,0.301713,0.355232,-0.131815,0.355232,0.046696,1.911204,0.174205,0.661324,0
-0.131815,0.100154,0.0977,0.380739,-0.080812,0.278708,-0.182818,-0.001877,-0.412333,1.375541,0.072198,0.814371,0
0.301713,0.202185,0.454723,-0.358985,0.633234,0.227693,-0.386831,0.125662,-0.284825,1.222495,0.199706,0.125662,0
0.123201,-0.027385,0.352716,0.329724,0.174205,0.227693,0.046696,0.100154,-0.386831,1.783665,0.327214,-0.205939,0
0.199706,0.176677,-0.029808,0.227693,0.811746,0.15117,0.556729,0.049139,-0.565343,-0.001877,0.174205,-0.282462,0
0.174205,0.431755,0.276211,0.737848,-0.386831,-0.0784,-0.157317,-0.0784,0.199706,-0.86914,-0.029808,0.202185,0
0.0977,-0.052892,-0.284825,0.176677,0.301713,0.202185,0.709739,-0.052892,0.429221,-1.175233,-0.029808,0.355232,1
0.072198,0.431755,0.327214,-0.512032,-0.080812,-0.001877,1.066762,0.100154,0.480224,-1.404803,0.174205,0.15117,0
0.276211,0.329724,0.0977,-0.103908,0.072198,0.023631,0.0977,0.278708,0.990257,-1.277264,0.276211,-0.231447,0
0.225208,0.15117,0.276211,0.253201,0.327214,0.049139,0.378218,0.406247,0.429221,0.559294,-0.080812,0.100154,0
0.327214,0.763355,-0.004307,0.48277,0.429221,0.15117,-0.386831,0.380739,-0.080812,1.681634,0.046696,0.635817,0
0.072198,-0.256954,-0.106313,-0.027385,-0.004307,0.253201,-0.488838,0.227693,-0.080812,1.579603,0.021195,0.457263,0
-0.080812,0.202185,0.556729,-0.894648,0.021195,0.125662,0.046696,0.584801,-0.284825,1.73265,0.327214,0.125662,0
0.0977,-0.256954,0.352716,0.508278,-0.05531,0.763355,-0.335828,0.176677,-0.488838,2.140774,0.327214,-0.231447,0
0.123201,-0.996679,0.429221,1.171479,0.0977,0.584801,0.531228,-0.410001,-0.514339,-1.812927,0.174205,-0.027385,1
0.225208,0.916402,-0.182818,0.457263,0.123201,-0.435509,0.25071,-0.180431,0.199706,-2.782221,0.123201,0.431755,0
0.148703,0.737848,-0.029808,-0.052892,0.148703,-0.205939,1.19427,0.15117,1.219772,-0.894648,-0.080812,0.253201,0
0.174205,0.380739,0.352716,-0.971171,0.225208,-0.027385,0.88825,-0.052892,1.015759,-0.665078,0.225208,0.100154,0
0.174205,0.074646,0.327214,-0.180431,0.225208,0.100154,-1.049874,0.431755,0.531228,-0.205939,0.25071,-0.358985,1
0.123201,0.202185,-0.106313,-0.052892,0.123201,0.431755,0.072198,-0.53754,-0.080812,0.686832,0.046696,0.227693,0
-0.080812,-0.486524,-0.259323,0.865386,0.123201,0.457263,-0.080812,0.100154,-0.488838,0.431755,0.123201,0.508278,0
0.123201,-0.792617,0.046696,0.533786,0.174205,0.278708,-0.05531,0.406247,-0.080812,2.906006,0.072198,0.380739,0
0.301713,0.023631,0.480224,-0.180431,0.0977,0.202185,-0.36133,0.839879,0.199706,2.319328,0.378218,0.100154,0
0.378218,-0.001877,0.199706,-0.052892,0.123201,-0.256954,0.25071,0.661324,-0.284825,1.783665,0.123201,-0.0784,0
0.174205,0.406247,-0.080812,0.125662,0.276211,0.049139,0.352716,0.100154,-0.131815,-0.690586,0.174205,-0.205939,0
0.199706,0.431755,0.225208,0.559294,0.276211,-0.103908,0.352716,-0.256954,-0.080812,-1.634373,0.174205,0.15117,0
0.021195,0.584801,-0.029808,0.304216,0.148703,-0.027385,0.607732,0.355232,0.811746,-1.353788,0.123201,0.380739,0
0.046696,0.380739,0.403719,-0.53754,0.174205,0.253201,0.633234,-0.129416,1.117765,-0.86914,-0.259323,0.176677,0
0.327214,-0.027385,0.0977,-0.180431,0.225208,0.253201,0.199706,0.15117,0.786244,-1.583357,0.403719,0.176677,1
0.225208,0.253201,0.199706,0.100154,0.021195,0.049139,-0.131815,-0.205939,0.276211,0.329724,0.072198,0.15117,0
0.327214,0.533786,-0.004307,0.48277,0.225208,0.049139,-0.182818,0.049139,-0.514339,1.630619,0.072198,0.049139,0
-0.05531,0.329724,0.0977,0.686832,0.123201,0.304216,-0.36133,-0.129416,-0.284825,0.992925,0.174205,0.278708,0
-0.310326,-0.53754,0.378218,-0.231447,0.046696,0.304216,-0.437835,0.814371,-0.386831,0.865386,0.352716,-0.052892,0
-0.20832,-0.333478,0.25071,0.48277,-0.05531,0.227693,-0.080812,0.253201,-0.539841,0.355232,0.454723,0.125662,0
-0.437835,-0.103908,0.0977,0.049139,0.148703,0.100154,0.352716,0.125662,-0.692851,-0.333478,-0.20832,0.100154,0
0.582231,0.253201,0.072198,0.253201,0.403719,0.049139,0.505726,-0.435509,0.556729,0.049139,0.0977,0.202185,1
0.556729,0.610309,0.174205,0.584801,-0.05531,0.202185,0.684237,-0.180431,0.862749,0.100154,0.0977,0.508278,0
0.327214,0.406247,0.327214,-0.512032,0.531228,0.125662,0.760742,-0.0784,0.607732,-0.205939,0.0977,0.100154,0
-0.233821,0.15117,-0.029808,0.023631,0.301713,0.125662,0.378218,0.406247,1.270775,-0.996679,0.327214,-0.0784,0
-0.004307,0.100154,0.021195,-0.052892,-0.488838,0.074646,-0.080812,0.406247,0.225208,0.533786,-0.080812,-0.052892,0
0.123201,0.125662,0.046696,0.406247,0.276211,0.278708,-0.259323,0.559294,-0.335828,1.171479,0.225208,0.329724,0
0.403719,-0.129416,-0.182818,0.406247,0.352716,0.202185,-0.106313,0.278708,-0.922366,1.196987,0.0977,0.329724,0
0.199706,-0.103908,0.429221,-0.588555,-0.05531,0.278708,-0.488838,0.380739,-0.233821,0.967417,0.25071,0.023631,0
0.0977,0.15117,0.174205,-0.358985,-0.284825,0.15117,0.021195,-0.0784,-0.233821,1.579603,0.276211,-0.180431,0
-0.05531,0.202185,0.25071,0.737848,-1.075375,0.125662,0.429221,-0.30797,0.276211,-0.231447,0.123201,0.176677,0
-0.106313,0.15117,-0.157317,0.661324,0.199706,0.023631,0.25071,-0.256954,0.556729,-2.221051,0.123201,0.253201,0
0.123201,0.355232,-0.004307,0.71234,0.327214,-0.027385,1.04126,0.355232,0.633234,-1.481326,0.021195,0.380739,0
0.072198,0.278708,0.582231,-0.486524,0.454723,-0.052892,0.760742,-0.001877,0.505726,-1.175233,0.174205,0.253201,0
0.123201,0.049139,0.276211,-0.256954,0.837247,0.125662,-0.131815,0.227693,0.913752,-0.103908,0.199706,-0.180431,1
0.199706,-0.154923,-0.157317,-0.0784,-0.004307,0.355232,0.021195,0.457263,0.199706,1.27351,0.021195,0.049139,0
0.123201,1.043941,-0.029808,0.355232,1.423785,0.100154,0.25071,0.355232,-0.386831,1.477572,0.021195,0.15117,0
0.0977,-0.052892,-0.004307,0.049139,-0.692851,0.355232,-0.36133,0.253201,-0.565343,1.248003,0.123201,0.431755,0
0.225208,-0.333478,0.378218,-0.614063,-0.20832,0.253201,0.199706,0.48277,-0.386831,1.299018,0.174205,0.023631,0
0.25071,-0.920156,0.25071,-0.052892,0.301713,0.049139,0.607732,-0.027385,-0.667349,-0.052892,0.378218,-0.052892,0
0.199706,0.049139,0.123201,0.71234,0.352716,-0.001877,-0.539841,-0.154923,0.123201,-1.634373,0.0977,0.125662,1
0.123201,0.610309,0.072198,1.171479,0.276211,0.125662,0.811746,-0.358985,0.811746,-0.588555,0.148703,0.329724,0
0.021195,0.533786,-0.157317,0.406247,0.276211,0.355232,0.480224,0.100154,0.735241,-0.665078,-0.080812,0.329724,0
-0.05531,0.253201,0.454723,-0.410001,0.046696,0.15117,0.939254,-0.410001,0.582231,0.100154,0.199706,0.253201,0
0.123201,0.737848,0.352716,-0.027385,0.046696,0.227693,0.505726,0.176677,-0.157317,0.253201,0.403719,-0.205939,0
0.378218,0.533786,0.199706,0.125662,0.148703,0.202185,0.046696,0.661324,0.25071,1.809173,0.072198,0.304216,0
0.225208,0.278708,-0.182818,0.278708,0.0977,-0.282462,-0.20832,0.610309,0.225208,-0.231447,-0.20832,0.253201,0
0.174205,-0.461016,0.072198,0.202185,-0.004307,-0.512032,-0.20832,0.100154,-0.106313,-0.103908,0.327214,0.457263,0
0.123201,-0.180431,0.531228,-0.384493,0.046696,-0.052892,-0.386831,0.457263,-0.182818,2.676436,-0.029808,0.023631,0
0.199706,0.329724,0.174205,0.125662,0.148703,0.661324,-0.106313,0.304216,-0.029808,1.579603,0.301713,-0.231447,0
0.174205,-0.563047,0.174205,0.431755,0.174205,0.584801,0.25071,-0.027385,0.123201,-0.563047,0.352716,0.023631,1
0.225208,-0.052892,0.021195,0.763355,0.123201,0.48277,0.378218,-0.588555,0.301713,-1.277264,0.0977,0.100154,1
0.021195,-0.639571,-0.080812,0.074646,0.174205,0.304216,0.735241,0.253201,-0.182818,-1.430311,-0.05531,0.406247,1
0.072198,0.253201,0.531228,-0.665078,0.25071,-0.027385,0.633234,0.049139,0.276211,-1.149726,-0.004307,0.278708,0
0.199706,0.763355,0.378218,-0.358985,0.225208,-0.129416,0.174205,0.737848,1.168768,-1.532342,0.327214,-0.001877,0
-0.004307,0.610309,0.021195,-0.052892,0.072198,0.100154,-0.233821,0.023631,0.811746,0.916402,0.301713,-0.027385,0
0.123201,0.074646,-0.259323,0.533786,-0.004307,0.074646,-0.182818,0.023631,0.123201,1.783665,-0.05531,0.278708,0
0.301713,0.329724,-0.514339,0.788863,0.046696,0.15117,-0.182818,0.355232,-0.182818,1.50308,-0.182818,0.457263,0
0.301713,0.406247,0.582231,0.253201,0.199706,0.355232,-0.386831,0.737848,-0.616346,0.686832,0.327214,0.329724,0
0.199706,0.15117,0.480224,-0.001877,0.072198,0.15117,-0.080812,-0.0784,-1.483402,1.375541,0.327214,-0.205939,0
-0.004307,0.074646,0.25071,0.100154,0.225208,0.176677,0.276211,-0.818125,-0.539841,-0.154923,0.174205,0.100154,0
-0.106313,0.074646,0.301713,0.431755,0.276211,0.125662,0.607732,-0.410001,0.276211,-0.971171,0.046696,-0.129416,0
-0.029808,0.380739,-0.259323,0.661324,0.225208,0.253201,0.454723,0.202185,0.88825,-1.09871,-0.004307,0.329724,0
0.0977,0.380739,0.174205,-0.843633,0.123201,-0.027385,0.760742,0.329724,1.168768,-0.512032,0.021195,0.227693,0
0.531228,0.176677,0.072198,-0.180431,-0.004307,0.074646,0.429221,0.508278,1.296277,-1.430311,0.301713,0.100154,1
0.480224,0.023631,-0.05531,0.074646,-0.131815,0.125662,-0.106313,0.559294,0.862749,0.661324,-0.004307,0.15117,1
0.276211,-0.001877,-0.106313,0.431755,0.658736,0.15117,-0.233821,0.380739,0.276211,1.73265,0.072198,0.329724,0
-0.029808,-0.129416,0.199706,0.380739,0.352716,0.227693,-0.131815,0.176677,-0.233821,1.094956,-0.05531,0.304216,0
0.021195,-0.0784,0.684237,-0.256954,0.123201,0.253201,-0.284825,0.406247,-0.412333,0.992925,0.148703,0.100154,0
0.174205,-0.256954,0.301713,-0.205939,0.505726,0.227693,-0.05531,-0.231447,-0.743854,1.145972,0.327214,-0.205939,0
0.225208,0.814371,0.378218,0.533786,-0.20832,0.15117,0.327214,-0.180431,-0.743854,-1.430311,0.174205,0.023631,0
0.174205,0.431755,-0.029808,0.661324,-0.922366,0.125662,0.607732,-0.103908,0.148703,-1.09871,0.148703,0.074646,0
0.072198,0.202185,0.199706,0.48277,-0.718353,0.049139,0.658736,0.023631,0.352716,-0.512032,-0.080812,0.355232,0
-0.004307,-0.052892,0.454723,-0.53754,0.760742,0.125662,0.582231,0.125662,0.633234,-0.231447,0.072198,0.661324,1
-0.131815,-0.129416,0.0977,-0.358985,0.582231,0.049139,0.072198,0.253201,0.582231,-0.665078,0.327214,-0.052892,0
0.378218,0.100154,-0.004307,0.406247,0.25071,0.15117,-0.05531,0.074646,0.148703,0.890894,0.148703,0.125662,0
0.225208,-0.001877,-0.157317,0.635817,0.25071,0.15117,-0.284825,-0.103908,-0.157317,1.707142,-0.004307,0.15117,0
-0.05531,-0.486524,0.021195,0.508278,0.378218,0.253201,-0.131815,0.610309,-0.004307,0.71234,0.046696,0.380739,0
0.0977,-0.0784,0.505726,-0.486524,0.0977,0.380739,0.276211,0.406247,0.046696,0.023631,0.327214,0.278708,1
0.072198,0.686832,0.148703,-0.052892,0.021195,0.278708,-0.973369,0.100154,-0.157317,1.094956,0.225208,-0.282462,0
0.225208,0.814371,0.072198,0.686832,0.225208,0.304216,0.276211,-0.027385,-0.641848,-0.333478,0.199706,0.15117,0
0.199706,0.125662,-0.157317,0.686832,0.25071,0.049139,0.735241,-0.001877,0.607732,-1.787419,0.174205,0.125662,1
0.123201,0.737848,0.021195,-0.205939,0.021195,0.074646,0.709739,0.253201,0.990257,0.278708,-0.029808,0.304216,0
0.174205,0.380739,0.480224,-0.435509,0.123201,-0.052892,0.760742,-0.180431,0.837247,-0.614063,0.148703,-0.027385,0
0.327214,-0.486524,0.199706,0.406247,0.276211,-0.0784,0.735241,0.304216,0.862749,0.253201,0.301713,-0.154923,1
0.301713,-0.180431,-0.106313,0.125662,-0.157317,0.355232,-0.36133,0.71234,0.276211,-0.154923,-0.004307,0.406247,1
0.25071,-0.027385,-0.029808,0.508278,-0.029808,0.610309,-0.794857,-0.256954,-0.029808,0.253201,-0.004307,0.431755,0
0.123201,0.023631,0.148703,0.049139,0.148703,0.176677,0.123201,0.125662,-0.437835,1.783665,0.046696,0.508278,0
0.148703,0.559294,0.582231,-0.53754,0.148703,-0.154923,-0.412333,0.788863,-0.641848,2.727452,0.148703,0.227693,0
0.0977,0.380739,0.148703,-0.027385,0.148703,-0.129416,-0.004307,0.100154,-1.763919,0.125662,0.403719,-0.384493,0
0.046696,0.227693,0.403719,0.329724,0.123201,-0.001877,0.658736,-0.129416,-0.539841,-2.552652,0.199706,-0.0784,0
0.046696,0.023631,0.327214,0.329724,0.225208,0.176677,0.88825,-0.001877,0.913752,-0.86914,0.021195,0.100154,1
-0.004307,-0.256954,-0.080812,0.406247,0.276211,0.304216,0.480224,0.125662,0.684237,-0.665078,0.123201,0.508278,1
0.072198,-0.129416,-0.004307,0.049139,0.225208,0.278708,0.735241,-0.052892,1.04126,-0.027385,0.123201,0.227693,1
0.174205,0.202185,0.148703,0.100154,0.148703,0.48277,0.429221,-0.103908,1.449286,0.304216,0.327214,0.100154,0
0.25071,0.202185,0.021195,-0.129416,0.25071,-0.027385,-0.182818,0.023631,0.88825,1.375541,-0.029808,0.227693,0
0.148703,0.355232,-0.080812,0.508278,0.123201,0.023631,-0.36133,0.584801,0.276211,1.375541,0.072198,0.227693,0
0.174205,-0.435509,0.021195,0.100154,0.199706,0.049139,-0.233821,0.559294,-0.259323,0.839879,-0.131815,0.15117,0
0.174205,0.227693,0.454723,-0.435509,0.0977,0.253201,-0.463336,0.304216,-0.565343,0.457263,0.174205,0.100154,0
0.225208,0.559294,0.276211,0.202185,0.021195,-0.001877,-0.20832,-0.512032,-0.539841,0.533786,0.352716,-0.103908,0
-0.106313,0.457263,0.301713,0.304216,0.072198,0.023631,0.403719,-0.588555,-0.310326,-0.563047,0.25071,0.023631,0
-0.20832,0.125662,-0.05531,0.584801,0.225208,0.100154,0.556729,-0.001877,0.199706,-1.277264,0.174205,0.176677,0
0.148703,0.304216,0.046696,0.431755,0.148703,0.15117,0.429221,0.227693,0.148703,-1.532342,-0.106313,0.48277,0
0.327214,0.227693,0.378218,-0.30797,0.148703,0.049139,0.811746,0.406247,-0.004307,-0.588555,0.174205,0.431755,1
0.225208,-0.027385,0.276211,-0.256954,0.327214,0.227693,0.301713,0.584801,0.990257,-0.716094,0.199706,-0.231447,1
0.454723,-0.001877,0.021195,-0.103908,0.837247,0.278708,-0.004307,0.814371,1.219772,0.992925,0.0977,0.15117,1
0.352716,0.15117,-0.131815,0.304216,0.072198,0.227693,-0.233821,0.304216,0.123201,1.758158,0.072198,0.253201,0
0.225208,0.125662,0.072198,0.457263,-0.590844,0.508278,-0.233821,0.100154,-0.080812,1.171479,0.021195,0.559294,0
-0.05531,-0.0784,0.378218,-0.0784,0.327214,0.253201,-0.310326,0.533786,-0.335828,0.865386,0.174205,0.125662,0
-0.004307,0.329724,0.301713,0.023631,0.225208,0.125662,-0.106313,0.227693,-0.718353,2.242805,0.327214,-0.384493,0
0.021195,0.253201,0.123201,0.100154,0.480224,0.125662,0.531228,-0.639571,-0.182818,-0.639571,0.327214,-0.231447,0
0.046696,0.100154,-0.233821,0.431755,-0.99887,0.049139,0.531228,-0.563047,0.760742,-2.603667,0.046696,0.176677,0
0.072198,0.15117,-0.157317,-0.0784,0.582231,-0.001877,0.582231,-0.0784,0.072198,1.043941,-0.004307,0.661324,0
0.123201,0.533786,0.378218,-0.0784,0.607732,-0.154923,0.633234,-0.129416,0.582231,-0.971171,-0.080812,0.457263,0
0.148703,0.125662,0.276211,0.533786,0.225208,0.100154,0.403719,0.125662,1.015759,-2.195543,0.148703,-0.205939,1
0.276211,-0.256954,0.301713,0.406247,-0.05531,0.278708,-0.182818,0.559294,0.505726,0.533786,0.225208,0.253201,0
0.276211,-0.001877,-0.029808,0.890894,0.480224,0.125662,-0.029808,0.406247,-0.106313,1.987727,0.0977,0.253201,0
0.25071,-0.103908,-0.029808,0.584801,0.633234,0.125662,-1.279388,0.559294,-0.131815,1.043941,-0.004307,0.508278,0
0.123201,-0.052892,0.327214,-0.818125,-0.131815,0.355232,-0.310326,0.049139,-0.20832,1.452065,0.123201,0.304216,0
0.174205,0.406247,0.225208,-0.052892,0.301713,0.176677,0.021195,0.15117,-0.412333,2.115266,0.174205,-0.384493,0
-0.004307,0.992925,0.199706,-0.001877,-0.616346,0.023631,0.684237,0.049139,-0.284825,1.936712,0.148703,-0.052892,0
-0.004307,0.074646,-0.080812,0.125662,0.072198,-0.027385,0.735241,-0.001877,-0.386831,-2.016989,0.25071,0.125662,0
0.021195,0.559294,0.174205,-0.256954,0.25071,0.176677,0.837247,-0.027385,-0.080812,-1.710896,-0.182818,0.48277,0
0.225208,0.074646,0.403719,-0.435509,0.0977,-0.256954,0.786244,-0.358985,1.04126,-1.302772,0.123201,0.125662,1
0.403719,0.125662,-0.080812,-0.0784,0.225208,0.049139,0.199706,0.304216,1.474788,-1.277264,0.505726,-0.256954,1
0.378218,-1.124218,0.199706,-0.103908,0.0977,0.329724,-0.335828,0.380739,0.88825,-0.129416,-0.080812,0.125662,1
0.174205,-0.256954,0.021195,0.661324,0.046696,0.329724,-0.05531,0.457263,0.0977,0.814371,0.021195,0.355232,0
0.123201,0.355232,0.148703,0.533786,0.301713,0.48277,-0.667349,0.355232,-0.412333,0.584801,0.072198,0.533786,0
0.148703,1.248003,0.454723,0.023631,0.046696,0.380739,-0.335828,0.661324,-0.99887,1.401049,0.199706,0.074646,0
0.123201,-0.256954,0.327214,-0.0784,0.123201,0.15117,-1.381395,-0.256954,-0.463336,2.191789,0.378218,-0.333478,0
-0.004307,-0.358985,0.148703,0.48277,0.25071,-0.231447,0.454723,-0.30797,0.072198,0.610309,0.225208,0.074646,0
0.072198,0.304216,-0.20832,0.737848,0.199706,-0.333478,0.735241,0.023631,0.123201,-1.430311,0.021195,0.074646,0
0.046696,0.431755,-0.182818,0.839879,0.225208,0.253201,0.709739,-0.333478,0.199706,-1.149726,-0.004307,0.661324,0
-0.05531,0.457263,0.582231,-0.639571,0.174205,0.278708,0.837247,-0.486524,1.015759,-0.563047,-0.080812,0.533786,0
-0.182818,0.431755,0.327214,-0.358985,0.123201,-0.001877,0.556729,0.304216,1.245273,-0.588555,0.276211,-0.052892,0
-0.080812,0.049139,-0.080812,-0.154923,0.123201,0.176677,-0.004307,0.839879,0.505726,0.355232,0.148703,0.049139,0
0.429221,0.049139,0.0977,0.763355,0.072198,0.457263,-0.05531,0.814371,-0.335828,0.533786,0.0977,0.406247,0
0.25071,-0.027385,0.0977,0.176677,0.072198,0.304216,-0.20832,0.610309,-0.080812,1.069448,0.072198,0.253201,0
0.480224,0.202185,0.327214,-0.512032,-0.029808,0.431755,-0.539841,0.992925,-0.131815,1.120464,0.148703,0.15117,0
0.429221,0.559294,0.301713,0.916402,0.174205,0.023631,-0.131815,-0.282462,-0.845861,1.809173,0.25071,-0.563047,0
0.352716,0.15117,0.123201,0.559294,0.174205,-0.027385,0.25071,-0.53754,-0.36133,0.584801,0.225208,-0.0784,0
0.25071,-0.001877,-0.182818,0.329724,0.123201,-0.103908,0.531228,-0.129416,0.148703,-1.991481,0.0977,0.227693,1
-0.029808,0.253201,0.174205,-0.027385,0.174205,0.049139,0.429221,-0.486524,0.25071,-1.226249,-0.004307,0.788863,0
-0.106313,0.125662,0.531228,-0.767109,0.25071,0.049139,0.684237,-0.690586,0.939254,0.355232,-0.05531,0.15117,0
-0.157317,-0.052892,0.123201,-0.53754,0.174205,0.176677,0.199706,0.253201,1.398283,-1.277264,0.276211,-0.154923,0
0.199706,-0.052892,0.25071,-0.052892,0.25071,0.278708,-0.080812,0.559294,0.786244,-1.149726,0.072198,-0.180431,1
0.225208,-0.001877,-0.182818,0.661324,0.072198,0.15117,-0.20832,0.48277,-0.029808,1.043941,0.174205,0.380739,0
0.276211,0.125662,-0.106313,0.253201,0.0977,0.380739,-0.157317,0.074646,-0.284825,1.783665,-0.05531,0.610309,0
-0.05531,0.406247,0.378218,0.431755,0.021195,0.278708,-0.437835,0.304216,-0.233821,1.043941,0.225208,0.686832,0
-0.284825,-0.052892,0.276211,0.304216,0.123201,0.329724,-0.157317,0.176677,-0.743854,0.457263,0.276211,-0.180431,0
0.0977,-0.027385,0.021195,0.125662,0.301713,0.15117,0.633234,0.202185,-0.284825,0.355232,0.301713,0.15117,0
0.403719,0.100154,0.021195,0.329724,0.327214,-0.103908,0.531228,0.202185,0.0977,-0.052892,0.021195,0.202185,1
0.352716,0.406247,0.378218,-0.103908,0.327214,0.049139,0.531228,0.125662,0.174205,0.533786,0.072198,0.48277,0
0.199706,0.304216,0.607732,-0.333478,0.199706,0.074646,0.913752,-0.256954,0.607732,-0.282462,0.021195,0.253201,0
0.0977,0.125662,0.148703,-0.001877,0.174205,0.125662,0.25071,0.023631,0.862749,-2.11902,0.301713,-0.333478,0
0.199706,-0.052892,0.123201,0.202185,0.327214,0.227693,-0.233821,0.227693,0.582231,-0.256954,0.174205,-0.001877,1
0.174205,0.15117,-0.080812,0.406247,-1.075375,0.176677,-0.233821,0.329724,0.225208,0.71234,0.046696,0.227693,0
0.378218,0.48277,0.046696,0.610309,1.372781,0.176677,0.352716,0.406247,-0.335828,0.635817,-0.05531,0.355232,0
0.327214,0.253201,0.505726,0.431755,-1.202884,0.355232,-0.794857,0.508278,-0.922366,-0.358985,0.148703,0.227693,0
0.0977,-0.461016,0.072198,0.406247,-0.641848,0.202185,-1.202884,0.125662,-1.202884,0.763355,0.454723,-0.256954,0
-0.004307,0.635817,0.0977,0.253201,0.403719,0.15117,0.811746,-0.027385,-0.335828,0.202185,0.225208,0.049139,0
-0.182818,0.48277,0.0977,-0.027385,0.403719,0.023631,0.964755,-0.231447,0.990257,-0.818125,-0.080812,0.15117,0
-0.131815,0.890894,-0.131815,0.202185,0.735241,-0.0784,0.582231,0.125662,0.760742,-0.410001,0.123201,0.533786,0
0.0977,-0.563047,0.403719,-0.716094,0.25071,-0.052892,0.837247,-0.027385,0.607732,-0.027385,-0.029808,0.278708,1
0.225208,-0.486524,0.276211,-0.53754,0.174205,0.049139,0.148703,0.100154,1.117765,-0.410001,0.352716,-0.180431,1
0.301713,0.15117,0.072198,-0.0784,1.143267,0.15117,0.021195,0.406247,1.245273,1.50308,0.123201,-0.256954,0
0.199706,0.508278,0.021195,0.406247,-0.20832,0.304216,0.148703,0.457263,-0.029808,2.778467,-0.004307,0.304216,0
0.429221,0.457263,0.225208,0.508278,0.123201,0.227693,-0.412333,0.125662,-0.106313,-0.103908,0.072198,0.890894,0
0.352716,-0.052892,0.276211,-0.333478,-0.20832,0.202185,-0.922366,0.304216,0.25071,-0.818125,0.378218,0.559294,1
0.148703,-0.129416,0.454723,0.227693,0.046696,0.559294,-0.233821,0.023631,-0.36133,1.27351,0.301713,-0.256954,0
0.072198,0.763355,0.352716,0.329724,0.072198,0.431755,0.531228,-0.435509,-0.284825,0.202185,0.046696,0.023631,0
